Year_name,Year_Year_Player_name,Year_Year_Player_College,Year_Year_Player_Tm,Year_Year_Player_Yrs,Year_Year_Player_G,Year_Year_Player_MP,Year_Year_Player_PTS,Year_Year_Player_TRB,Year_Year_Player_AST,Year_Year_Player_FG,Year_Year_Player_Three_point,Year_Year_Player_FT_per,Year_Year_Player_MP_per_game,Year_Year_Player_PTS_per_game,Year_Year_Player_TRB_per_game,Year_Year_Player_AST_per_game,Year_Year_Player_WS_per_game,Year_Year_Player_WS_div48,Year_Year_Player_BPM,Year_Year_Player_VORP
2000,Dalibor Bagarić,,CHI,3,95,973,251,238,37,0.361,0,0.559,10.2,2.6,2.5,0.4,-0.9,-0.043,-7.9,-1.5
2000,Jake Tsakalidis,,PHO,7,315,5005,1497,1238,101,0.49,0,0.657,15.9,4.8,3.9,0.3,9.9,0.095,-3,-1.3
2000,Mamadou N'Diaye,Auburn,DEN,5,69,858,262,225,8,0.427,0,0.736,12.4,3.8,3.3,0.1,1.8,0.101,-4.2,-0.5
2000,Primož Brezec,,IND,8,342,6192,2452,1327,179,0.498,0.167,0.701,18.1,7.2,3.9,0.5,10.8,0.084,-3.1,-1.7
2000,Erick Barkley,St. John's,POR,2,27,266,77,21,40,0.356,0.267,0.9,9.9,2.9,0.8,1.5,0.2,0.027,-3.7,-0.1
2000,Mark Madsen,Stanford,LAL,9,453,5335,975,1157,181,0.457,0.063,0.527,11.8,2.2,2.6,0.4,8.2,0.074,-4.1,-2.9
2000,Marko Jarić,,LAC,7,447,11246,3193,1200,1600,0.404,0.344,0.73,25.2,7.1,2.7,3.6,12.1,0.052,-0.7,3.8
2000,Dan Langhi,Vanderbilt,DAL,4,133,1253,393,199,39,0.391,0.289,0.613,9.4,3,1.5,0.3,0.3,0.012,-4.6,-0.8
2000,A.J. Guyton,Indiana,CHI,3,80,1246,442,80,147,0.377,0.378,0.822,15.6,5.5,1,1.8,0.3,0.01,-2.9,-0.3
2000,Jake Voskuhl,UConn,CHI,9,450,6443,1814,1539,237,0.487,0.333,0.714,14.3,4,3.4,0.5,11.6,0.087,-3.8,-3
2000,Khalid El-Amin,UConn,CHI,1,50,936,314,81,145,0.37,0.333,0.778,18.7,6.3,1.6,2.9,0.6,0.03,-2.4,-0.1
2000,Mike Smith,Louisiana-Monroe,WAS,1,17,180,51,22,10,0.322,0.167,0.625,10.6,3,1.3,0.6,-0.1,-0.033,-4.2,-0.1
2000,Soumaila Samake,,NJN,2,47,303,68,76,5,0.389,,0.462,6.4,1.4,1.6,0.1,0.3,0.046,-3.7,-0.1
2000,Eddie House,Arizona State,MIA,11,717,12405,5356,1223,1112,0.409,0.39,0.851,17.3,7.5,1.7,1.6,20,0.077,0,6.1
2000,Eduardo Nájera,Oklahoma,HOU,12,619,11213,3052,2307,493,0.481,0.311,0.671,18.1,4.9,3.7,0.8,24.7,0.106,-0.9,3
2000,Lavor Postell,St. John's,NYK,3,61,446,195,45,13,0.335,0.25,0.795,7.3,3.2,0.7,0.2,-0.2,-0.025,-5,-0.3
2000,Hanno Möttölä,Utah,ATL,2,155,2360,715,442,75,0.442,0.063,0.783,15.2,4.6,2.9,0.5,0.9,0.019,-5.9,-2.3
2000,Chris Carrawell,Duke,SAS,,,,,,,,,,,,,,,,,
2000,Olumide Oyedeji,,SEA,3,93,587,127,196,11,0.495,,0.659,6.3,1.4,2.1,0.1,1.2,0.095,-4.3,-0.3
2000,Michael Redd,Ohio State,MIL,12,629,20104,11972,2411,1338,0.447,0.38,0.838,32,19,3.8,2.1,55.9,0.134,2.2,21.4
2000,Brian Cardinal,Purdue,DET,12,456,6477,2108,1050,465,0.408,0.372,0.861,14.2,4.6,2.3,1,15.4,0.114,-0.1,3.2
2000,Jabari Smith,LSU,SAC,4,108,1063,329,178,66,0.413,0.125,0.69,9.8,3,1.6,0.6,1.3,0.058,-4.3,-0.6
2000,DeeAndre Hulett,College of the Sequoias,TOR,,,,,,,,,,,,,,,,,
2000,Josip Sesar,,SEA,,,,,,,,,,,,,,,,,
2000,Mark Karcher,Temple,PHI,,,,,,,,,,,,,,,,,
2000,Jason Hart,Syracuse,MIL,9,341,5289,1623,567,774,0.417,0.315,0.788,15.5,4.8,1.7,2.3,8.6,0.078,-1.2,1
2000,Kaniel Dickens,Idaho,UTA,3,19,85,22,12,2,0.4,0.333,0.75,4.5,1.2,0.6,0.1,0.1,0.055,-3,0
2000,Igor Rakočević,,MIN,1,42,244,78,17,33,0.379,0.417,0.806,5.8,1.9,0.4,0.8,0.1,0.022,-4.9,-0.2
2000,Ernest Brown,Indian Hills Community College,MIA,1,3,21,3,6,0,0.167,,0.25,7,1,2,0,-0.2,-0.349,-18.2,-0.1
2000,Dan McClintock,Northern Arizona University,DEN,1,6,58,18,17,1,0.5,,0,9.7,3,2.8,0.2,0,0.007,-7.9,-0.1
2000,Cory Hightower,Indian Hills Community College,SAS,,,,,,,,,,,,,,,,,
2000,Chris Porter,Auburn,GSW,1,51,1147,440,189,61,0.389,0,0.667,22.5,8.6,3.7,1.2,0.2,0.008,-4.5,-0.7
2000,Jaquay Walls,Colorado,IND,,,,,,,,,,,,,,,,,
2000,Scoonie Penn,Ohio State,ATL,,,,,,,,,,,,,,,,,
2000,Pete Mickeal,Cincinnati,DAL,,,,,,,,,,,,,,,,,
2001,Kwame Brown,,WAS,12,607,13389,4035,3333,554,0.492,0.111,0.57,22.1,6.6,5.5,0.9,20.8,0.074,-2.4,-1.3
2001,Tyson Chandler,,LAC,19,1160,31617,9509,10467,967,0.597,0,0.644,27.3,8.2,9,0.8,102.1,0.155,0.1,16.9
2001,Pau Gasol,,ATL,18,1226,41001,20894,11305,3925,0.507,0.368,0.753,33.4,17,9.2,3.2,144.1,0.169,3.6,57.5
2001,Eddy Curry,,CHI,11,527,13109,6820,2725,287,0.545,1,0.642,24.9,12.9,5.2,0.5,21.7,0.08,-2.4,-1.3
2001,Jason Richardson,Michigan State,GSW,13,857,29241,14644,4245,2284,0.438,0.37,0.707,34.1,17.1,5,2.7,59.1,0.097,1.2,23.8
2001,Shane Battier,Duke,MEM,13,977,30004,8408,4082,1717,0.437,0.384,0.743,30.7,8.6,4.2,1.8,75.7,0.121,1.7,28.2
2001,Eddie Griffin,Seton Hall,NJN,5,303,6729,2171,1744,236,0.377,0.315,0.671,22.2,7.2,5.8,0.8,10.9,0.078,-0.4,2.8
2001,DeSagana Diop,,CLE,12,601,8403,1185,2219,270,0.427,0.167,0.467,14,2,3.7,0.4,12.8,0.073,-1.9,0.2
2001,Rodney White,UNC Charlotte,DET,4,218,3354,1540,485,237,0.424,0.314,0.749,15.4,7.1,2.2,1.1,1.8,0.026,-2.2,-0.2
2001,Joe Johnson,Arkansas,BOS,17,1276,44234,20405,5059,5001,0.441,0.371,0.802,34.7,16,4,3.9,82.8,0.09,0.4,26.4
2001,Kedrick Brown,Okaloosa-Walton Community College,BOS,4,143,1935,509,347,103,0.405,0.274,0.64,13.5,3.6,2.4,0.7,3,0.074,-1.1,0.4
2001,Vladimir Radmanović,,SEA,12,737,16164,5879,2784,998,0.415,0.378,0.758,21.9,8,3.8,1.4,26.5,0.079,-0.1,7.6
2001,Richard Jefferson,Arizona,HOU,17,1181,34293,14904,4720,2412,0.464,0.376,0.768,29,12.6,4,2,83,0.116,0.2,19.4
2001,Troy Murphy,Notre Dame,GSW,12,729,19921,7860,5708,1088,0.445,0.388,0.785,27.3,10.8,7.8,1.5,50.3,0.121,0.1,10.6
2001,Steven Hunter,DePaul,ORL,8,400,5993,1817,1264,79,0.56,0,0.485,15,4.5,3.2,0.2,10.6,0.085,-2.3,-0.5
2001,Kirk Haston,Indiana,CHH,2,27,134,32,27,8,0.232,0,0.5,5,1.2,1,0.3,-0.5,-0.197,-13.3,-0.4
2001,Michael Bradley,Villanova,TOR,5,173,2016,483,591,93,0.477,0.143,0.511,11.7,2.8,3.4,0.5,2,0.047,-4,-1
2001,Jason Collins,Stanford,HOU,13,735,14974,2621,2706,626,0.411,0.206,0.647,20.4,3.6,3.7,0.9,20.1,0.064,-3.7,-6.6
2001,Zach Randolph,Michigan State,POR,17,1116,34616,18578,10208,2049,0.471,0.273,0.764,31,16.6,9.1,1.8,81.1,0.112,0.2,18.8
2001,Brendan Haywood,UNC,CLE,13,816,18680,5538,4875,442,0.528,0,0.587,22.9,6.8,6,0.5,43.8,0.113,-1.4,2.9
2001,Joseph Forte,UNC,BOS,2,25,125,30,17,17,0.234,0,0.8,5,1.2,0.7,0.7,-0.4,-0.166,-8.6,-0.2
2001,Jeryl Sasser,SMU,ORL,2,82,1061,204,191,67,0.303,0.295,0.687,12.9,2.5,2.3,0.8,0.7,0.032,-2.5,-0.1
2001,Brandon Armstrong,Pepperdine,HOU,3,108,699,239,63,24,0.352,0.333,0.6,6.5,2.2,0.6,0.2,-0.6,-0.039,-7.9,-1
2001,Raül López,,UTA,2,113,2135,733,194,428,0.429,0.346,0.853,18.9,6.5,1.7,3.8,2.1,0.047,-2.4,-0.2
2001,Gerald Wallace,Alabama,SAC,14,832,24731,9933,4838,1725,0.469,0.312,0.709,29.7,11.9,5.8,2.1,59.7,0.116,1.8,23.5
2001,Samuel Dalembert,Seton Hall,PHI,13,886,21646,6814,6942,465,0.521,0.083,0.706,24.4,7.7,7.8,0.5,51.3,0.114,-1.1,4.6
2001,Jamaal Tinsley,Iowa State,MEM,11,547,14443,4652,1605,3330,0.393,0.299,0.716,26.4,8.5,2.9,6.1,17.2,0.057,0,7.1
2001,Tony Parker,,SAS,18,1254,38279,19473,3396,7036,0.491,0.324,0.751,30.5,15.5,2.7,5.6,111.3,0.14,1.1,30.1
2001,Trenton Hassell,Austin Peay State University,CHI,9,644,16278,3741,1826,1132,0.445,0.318,0.765,25.3,5.8,2.8,1.8,13.8,0.041,-2.9,-3.7
2001,Gilbert Arenas,Arizona,GSW,11,552,19351,11402,2168,2909,0.421,0.351,0.803,35.1,20.7,3.9,5.3,51.3,0.127,2.6,22.3
2001,Omar Cook,St. John's,ORL,2,22,213,37,13,46,0.333,0,0.5,9.7,1.7,0.6,2.1,-0.1,-0.021,-2.7,0
2001,Will Solomon,Clemson,MEM,2,115,1584,584,132,225,0.378,0.298,0.692,13.8,5.1,1.1,2,0,0,-3.3,-0.5
2001,Terence Morris,Maryland,ATL,3,139,1934,472,377,93,0.407,0.196,0.711,13.9,3.4,2.7,0.7,1,0.025,-2.8,-0.4
2001,Brian Scalabrine,USC,NJN,11,520,6772,1594,1034,436,0.39,0.344,0.783,13,3.1,2,0.8,7.6,0.054,-2.7,-1.2
2001,Jeff Trepagnier,USC,CLE,3,31,270,88,43,22,0.337,0.462,0.7,8.7,2.8,1.4,0.7,-0.2,-0.038,-2.8,-0.1
2001,Damone Brown,Syracuse,PHI,4,39,351,108,52,19,0.336,0.286,0.667,9,2.8,1.3,0.5,-0.7,-0.1,-8.5,-0.6
2001,Mehmet Okur,,DET,10,634,18429,8561,4436,1089,0.458,0.375,0.797,29.1,13.5,7,1.7,54.7,0.142,1.1,14.5
2001,Michael Wright,Arizona,NYK,,,,,,,,,,,,,,,,,
2001,Earl Watson,UCLA,SEA,13,878,19494,5593,1985,3871,0.411,0.324,0.703,22.2,6.4,2.3,4.4,19.2,0.047,-1.4,2.8
2001,Jamison Brewer,Auburn,IND,4,54,468,89,50,56,0.372,0.25,0.393,8.7,1.6,0.9,1,0,-0.001,-2.4,0
2001,Bobby Simmons,DePaul,SEA,10,466,11513,4189,1791,710,0.437,0.396,0.823,24.7,9,3.8,1.5,20.1,0.084,-0.7,3.6
2001,Eric Chenowith,Kansas,NYK,,,,,,,,,,,,,,,,,
2001,Kyle Hill,Eastern Illinois University,DAL,,,,,,,,,,,,,,,,,
2001,Sean Lampley,California,CHI,2,45,550,203,94,33,0.463,0,0.691,12.2,4.5,2.1,0.7,1.1,0.096,-1.7,0
2001,Loren Woods,Arizona,MIN,6,215,2428,555,682,74,0.419,0.143,0.642,11.3,2.6,3.2,0.3,3.1,0.062,-2.5,-0.3
2001,Ousmane Cisse,,DEN,,,,,,,,,,,,,,,,,
2001,Antonis Fotsis,,MEM,1,28,320,108,62,10,0.404,0.304,0.85,11.4,3.9,2.2,0.4,0.1,0.017,-3.4,-0.1
2001,Ken Johnson,Ohio State,MIA,1,16,156,32,32,0,0.405,,0.333,9.8,2,2,0,0,-0.002,-6.8,-0.2
2001,Ruben Boumtje-Boumtje,Georgetown,POR,3,44,276,43,57,6,0.368,,0.556,6.3,1,1.3,0.1,0.2,0.027,-5.4,-0.2
2001,Alton Ford,Houston,PHO,3,73,524,186,124,11,0.507,,0.697,7.2,2.5,1.7,0.2,0.8,0.074,-6.4,-0.6
2001,Andre Hutson,Michigan State,MIL,,,,,,,,,,,,,,,,,
2001,Jarron Collins,Stanford,UTA,10,542,8542,2095,1579,419,0.455,0,0.699,15.8,3.9,2.9,0.8,15.7,0.088,-3.1,-2.5
2001,Kenny Satterfield,Cincinnati,DAL,2,75,1062,321,95,176,0.335,0.218,0.746,14.2,4.3,1.3,2.3,-1.1,-0.051,-4.1,-0.6
2001,Maurice Jeffers,Saint Louis,SAC,,,,,,,,,,,,,,,,,
2001,Robertas Javtokas,,SAS,,,,,,,,,,,,,,,,,
2001,Alvin Jones,Georgia Tech,PHI,1,23,126,26,36,3,0.4,,0.5,5.5,1.1,1.6,0.1,0.1,0.034,-8.7,-0.2
2001,Bryan Bracey,Oregon,SAS,,,,,,,,,,,,,,,,,
2002,Yao Ming,,HOU,8,486,15818,9247,4494,769,0.524,0.2,0.833,32.5,19,9.2,1.6,65.9,0.2,3.2,20.7
2002,Jay Williams,Duke,CHI,1,75,1961,714,195,350,0.399,0.322,0.64,26.1,9.5,2.6,4.7,0.8,0.02,-2,0
2002,Mike Dunleavy,Duke,GSW,15,986,27340,11048,4211,2185,0.441,0.377,0.803,27.7,11.2,4.3,2.2,58.5,0.103,0.3,15.7
2002,Drew Gooden,Kansas,MEM,14,790,20127,8653,5618,896,0.462,0.257,0.76,25.5,11,7.1,1.1,43.9,0.105,-1.2,4.3
2002,Nikoloz Tskitishvili,,DEN,4,172,1946,507,307,114,0.304,0.235,0.73,11.3,2.9,1.8,0.7,-1.6,-0.039,-6.1,-2
2002,Dajuan Wagner,Memphis,CLE,4,103,2202,964,142,195,0.366,0.321,0.77,21.4,9.4,1.4,1.9,0,0,-4.9,-1.6
2002,Nenê Hilário,,NYK,17,965,25237,10909,5828,1719,0.548,0.132,0.66,26.2,11.3,6,1.8,73.3,0.139,1,18.8
2002,Chris Wilcox,Maryland,LAC,11,628,12474,5150,3076,455,0.541,0,0.643,19.9,8.2,4.9,0.7,26.9,0.103,-1.6,1.2
2002,Amar'e Stoudemire,,PHO,14,846,26254,15994,6632,1050,0.537,0.236,0.761,31,18.9,7.8,1.2,92.5,0.169,1.3,22
2002,Caron Butler,UConn,MIA,14,881,28333,12430,4387,2007,0.434,0.348,0.847,32.2,14.1,5,2.3,50.9,0.086,-0.2,12.6
2002,Jared Jeffries,Indiana,WAS,11,629,13579,3003,2563,798,0.426,0.25,0.583,21.6,4.8,4.1,1.3,13.1,0.046,-2.4,-1.5
2002,Melvin Ely,Fresno State,LAC,9,375,6005,1992,1215,261,0.46,0,0.625,16,5.3,3.2,0.7,4,0.032,-4,-3.1
2002,Marcus Haislip,Tennessee,MIL,4,89,854,311,131,16,0.437,0.35,0.659,9.6,3.5,1.5,0.2,0.5,0.026,-4.7,-0.6
2002,Fred Jones,Oregon,IND,7,430,10299,3206,958,990,0.411,0.353,0.809,24,7.5,2.2,2.3,16.5,0.077,-1,2.6
2002,Boštjan Nachbar,,HOU,6,317,5628,2252,836,283,0.406,0.375,0.784,17.8,7.1,2.6,0.9,8.7,0.074,-1.6,0.6
2002,Jiří Welsch,,PHI,4,247,4596,1519,602,375,0.403,0.343,0.752,18.6,6.1,2.4,1.5,5.7,0.059,-1.9,0.1
2002,Juan Dixon,Maryland,WAS,7,436,8509,3678,816,775,0.413,0.341,0.833,19.5,8.4,1.9,1.8,6.1,0.034,-2.1,-0.3
2002,Curtis Borchardt,Stanford,ORL,2,83,1117,258,278,64,0.421,0,0.742,13.5,3.1,3.3,0.8,1,0.041,-3.8,-0.5
2002,Ryan Humphrey,Notre Dame,UTA,3,85,772,197,189,18,0.344,0,0.539,9.1,2.3,2.2,0.2,-0.4,-0.027,-8.1,-1.2
2002,Kareem Rush,Missouri,TOR,7,346,5956,2213,572,353,0.4,0.358,0.703,17.2,6.4,1.7,1,1.7,0.013,-3.2,-1.8
2002,Qyntel Woods,Northeast Mississippi Community College,POR,4,167,2060,691,385,105,0.452,0.357,0.603,12.3,4.1,2.3,0.6,1.4,0.032,-2.7,-0.4
2002,Casey Jacobsen,Stanford,PHO,4,287,5320,1488,516,304,0.393,0.352,0.769,18.5,5.2,1.8,1.1,6.2,0.056,-2.2,-0.3
2002,Tayshaun Prince,Kentucky,DET,14,1017,31576,11272,4332,2406,0.455,0.367,0.756,31,11.1,4.3,2.4,63.1,0.096,0.3,18
2002,Nenad Krstić,,NJN,7,419,10547,4210,2261,346,0.494,0.143,0.73,25.2,10,5.4,0.8,21.5,0.098,-2.6,-1.5
2002,Frank Williams,Illinois,DEN,3,86,952,253,77,166,0.352,0.3,0.833,11.1,2.9,0.9,1.9,0.1,0.003,-3.2,-0.3
2002,John Salmons,Miami (FL),SAS,13,895,23672,8292,2603,2183,0.431,0.366,0.799,26.4,9.3,2.9,2.4,33.9,0.069,-0.9,6.7
2002,Chris Jefferies,Fresno State,LAL,2,72,861,281,88,29,0.383,0.365,0.667,12,3.9,1.2,0.4,-0.5,-0.03,-5.5,-0.8
2002,Dan Dickau,Gonzaga,SAC,6,300,4617,1745,405,752,0.401,0.341,0.831,15.4,5.8,1.4,2.5,5.9,0.061,-1.5,0.6
2002,Steve Logan,Cincinnati,GSW,,,,,,,,,,,,,,,,,
2002,Roger Mason,Virginia,CHI,10,518,9147,3289,897,677,0.408,0.383,0.866,17.7,6.3,1.7,1.3,13,0.068,-1.4,1.4
2002,Robert Archibald,Illinois,MEM,2,44,328,51,69,16,0.283,,0.429,7.5,1.2,1.6,0.4,0,-0.004,-6.1,-0.3
2002,Vincent Yarbrough,Tennessee,DEN,1,59,1381,406,162,130,0.393,0.269,0.79,23.4,6.9,2.7,2.2,1,0.035,-2.4,-0.1
2002,Dan Gadzuric,UCLA,MIL,10,527,7793,2465,2326,196,0.5,0,0.498,14.8,4.7,4.4,0.4,15.8,0.097,-2.3,-0.7
2002,Carlos Boozer,Duke,CLE,13,861,26901,13976,8192,1928,0.521,0.071,0.722,31.2,16.2,9.5,2.2,80.3,0.143,1.4,23.1
2002,Milos Vujanic,,NYK,,,,,,,,,,,,,,,,,
2002,David Andersen,,ATL,2,103,1264,501,292,57,0.44,0.347,0.674,12.3,4.9,2.8,0.6,1.5,0.059,-2.9,-0.3
2002,Tito Maddox,Fresno State,HOU,1,9,35,11,7,5,0.25,0,0.625,3.9,1.2,0.8,0.6,0,-0.011,-1.4,0
2002,Rod Grizzard,Alabama,WAS,,,,,,,,,,,,,,,,,
2002,Juan Carlos Navarro,,WAS,1,82,2117,896,210,177,0.402,0.361,0.849,25.8,10.9,2.6,2.2,1.4,0.031,-2.3,-0.2
2002,Mario Kasun,,LAC,2,73,569,198,188,11,0.467,0,0.636,7.8,2.7,2.6,0.2,0.8,0.069,-7,-0.7
2002,Ronald Murray,Shaw,MIL,8,487,11077,4817,1006,1096,0.414,0.304,0.725,22.7,9.9,2.1,2.3,8.5,0.037,-2.2,-0.5
2002,Jason Jennings,Arkansas State University,POR,,,,,,,,,,,,,,,,,
2002,Lonny Baxter,Maryland,CHI,4,162,1884,637,477,40,0.466,0.2,0.657,11.6,3.9,2.9,0.2,2.9,0.075,-4.6,-1.2
2002,Sam Clancy,USC,PHI,,,,,,,,,,,,,,,,,
2002,Matt Barnes,UCLA,MEM,14,929,21967,7589,4281,1691,0.436,0.335,0.745,23.6,8.2,4.6,1.8,42.8,0.093,-0.1,10.7
2002,Jamal Sampson,California,UTA,5,72,631,142,242,26,0.491,0,0.537,8.8,2,3.4,0.4,1.4,0.106,-2.3,-0.1
2002,Chris Owens,Texas,MIL,1,1,6,4,1,0,0.667,,,6,4,1,0,0,-0.032,-0.5,0
2002,Peter Fehse,,SEA,,,,,,,,,,,,,,,,,
2002,Darius Songaila,Wake Forest,BOS,8,495,9229,3415,1689,589,0.499,0.158,0.844,18.6,6.9,3.4,1.2,15.9,0.083,-2.1,-0.2
2002,Federico Kammerichs,,POR,,,,,,,,,,,,,,,,,
2002,Marcus Taylor,Michigan State,MIN,,,,,,,,,,,,,,,,,
2002,Rasual Butler,La Salle,MIA,13,809,17219,6092,1934,658,0.403,0.362,0.747,21.3,7.5,2.4,0.8,20.8,0.058,-1.4,2.6
2002,Tamar Slay,Marshall,NJN,3,66,517,173,70,31,0.361,0.265,0.538,7.8,2.6,1.1,0.5,-0.3,-0.029,-5.7,-0.5
2002,Mladen Sekularac,,DAL,,,,,,,,,,,,,,,,,
2002,Luis Scola,,SAS,10,743,19001,8882,4941,1194,0.493,0.339,0.74,25.6,12,6.7,1.6,45.7,0.115,-0.7,6.4
2002,Randy Holcomb,San Diego State,SAS,1,4,11,2,1,0,1,,,2.8,0.5,0.3,0,0,0.15,-1.7,0
2002,Corsley Edwards,Central Connecticut State University,SAC,1,10,110,27,25,3,0.323,,0.583,11,2.7,2.5,0.3,0.1,0.026,-6.2,-0.1
2003,LeBron James,,CLE,17,1265,48551,34241,9405,9346,0.504,0.344,0.734,38.4,27.1,7.4,7.4,236.4,0.234,8.9,133.7
2003,Darko Miličić,,DET,10,468,8638,2813,1971,405,0.46,0,0.574,18.5,6,4.2,0.9,7.1,0.04,-2.4,-0.9
2003,Carmelo Anthony,Syracuse,DEN,17,1122,40031,26446,7306,3250,0.448,0.349,0.812,35.7,23.6,6.5,2.9,102.3,0.123,1.5,35.6
2003,Chris Bosh,Georgia Tech,TOR,13,893,31936,17189,7592,1795,0.494,0.335,0.799,35.8,19.2,8.5,2,106,0.159,1.9,31.1
2003,Dwyane Wade,Marquette,MIA,16,1054,35773,23165,4933,5701,0.48,0.293,0.765,33.9,22,4.7,5.4,120.7,0.162,5,62.8
2003,Chris Kaman,Central Michigan University,LAC,13,735,19642,8208,5582,921,0.489,0.042,0.743,26.7,11.2,7.6,1.3,24.6,0.06,-1.9,0.4
2003,Kirk Hinrich,Kansas,CHI,13,879,27015,9594,2576,4245,0.411,0.375,0.8,30.7,10.9,2.9,4.8,52.5,0.093,0,13.3
2003,T.J. Ford,Texas,MIL,8,429,11882,4797,1331,2495,0.433,0.289,0.815,27.7,11.2,3.1,5.8,16.9,0.068,-0.4,4.6
2003,Mike Sweetney,Georgetown,NYK,4,233,3610,1516,1045,145,0.485,0,0.689,15.5,6.5,4.5,0.6,7.8,0.103,-2.7,-0.6
2003,Jarvis Hayes,Georgia,WAS,7,427,9898,3553,1330,459,0.415,0.356,0.798,23.2,8.3,3.1,1.1,10.2,0.049,-2.5,-1.3
2003,Mickaël Piétrus,,GSW,10,557,11950,4629,1723,445,0.425,0.355,0.665,21.5,8.3,3.1,0.8,19.7,0.079,-0.9,3.2
2003,Nick Collison,Kansas,SEA,14,910,18603,5359,4701,939,0.534,0.208,0.723,20.4,5.9,5.2,1,44.5,0.115,-1.3,3.1
2003,Marcus Banks,UNLV,MEM,8,348,5571,2061,519,728,0.432,0.327,0.768,16,5.9,1.5,2.1,6.6,0.057,-2,-0.1
2003,Luke Ridnour,Oregon,SEA,12,830,21623,7740,1877,3713,0.431,0.349,0.862,26.1,9.3,2.3,4.5,36,0.08,-0.6,7.5
2003,Reece Gaines,Louisville,ORL,3,71,605,123,53,50,0.324,0.269,0.606,8.5,1.7,0.7,0.7,-0.6,-0.049,-6.1,-0.6
2003,Troy Bell,Boston College,BOS,1,6,34,11,4,4,0.222,0,1,5.7,1.8,0.7,0.7,-0.2,-0.326,-19.6,-0.2
2003,Žarko Čabarkapa,,PHO,3,150,1550,640,312,85,0.427,0.273,0.733,10.3,4.3,2.1,0.6,1.1,0.035,-3.9,-0.7
2003,David West,Xavier,NOH,15,1034,29144,14034,6590,2273,0.495,0.265,0.817,28.2,13.6,6.4,2.2,85.9,0.141,1.7,27.6
2003,Sasha Pavlović,,UTA,10,567,8888,2787,1000,517,0.404,0.346,0.673,15.7,4.9,1.8,0.9,7,0.038,-3.4,-3.1
2003,Dahntay Jones,Duke,BOS,13,624,9799,3353,1082,529,0.439,0.329,0.751,15.7,5.4,1.7,0.8,9.9,0.048,-3.7,-4.1
2003,Boris Diaw,,ATL,14,1064,28768,9139,4634,3684,0.493,0.336,0.717,27,8.6,4.4,3.5,51.6,0.086,0.1,15.5
2003,Zoran Planinić,,NJN,3,148,1584,561,198,165,0.405,0.289,0.677,10.7,3.8,1.3,1.1,1.5,0.046,-3.5,-0.6
2003,Travis Outlaw,,POR,11,622,13026,5273,1974,514,0.423,0.337,0.744,20.9,8.5,3.2,0.8,16.5,0.061,-1.4,2.1
2003,Brian Cook,Illinois,LAL,9,421,5649,2312,1115,252,0.439,0.382,0.783,13.4,5.5,2.6,0.6,10.2,0.086,-1.6,0.5
2003,Carlos Delfino,,DET,8,507,11580,4115,1815,887,0.401,0.365,0.758,22.8,8.1,3.6,1.7,22.5,0.093,0.5,7.2
2003,Ndudi Ebi,,MIN,2,19,86,40,19,4,0.486,0,0.462,4.5,2.1,1,0.2,0.1,0.051,-3.8,0
2003,Kendrick Perkins,,MEM,14,782,17162,4214,4532,813,0.53,0,0.594,21.9,5.4,5.8,1,27.9,0.078,-1.9,0.6
2003,Leandro Barbosa,,SAS,14,850,18386,9035,1720,1775,0.459,0.387,0.821,21.6,10.6,2,2.1,37.4,0.098,-0.2,8.6
2003,Josh Howard,Wake Forest,DAL,10,507,15350,7270,2886,817,0.448,0.332,0.77,30.3,14.3,5.7,1.6,38,0.119,0.6,10
2003,Maciej Lampe,,NYK,3,64,632,215,142,22,0.407,0.25,0.676,9.9,3.4,2.2,0.3,-0.2,-0.014,-7,-0.8
2003,Jason Kapono,UCLA,CLE,9,509,9068,3398,844,417,0.442,0.434,0.835,17.8,6.7,1.7,0.8,10.3,0.055,-2.6,-1.3
2003,Luke Walton,Arizona,LAL,10,564,9685,2649,1588,1317,0.429,0.326,0.715,17.2,4.7,2.8,2.3,13.5,0.067,-1,2.5
2003,Jerome Beasley,University of North Dakota,MIA,1,2,5,2,1,0,0.333,,,2.5,1,0.5,0,0,-0.117,-5.2,0
2003,Sofoklis Schortsanitis,,LAC,,,,,,,,,,,,,,,,,
2003,Szymon Szewczyk,,MIL,,,,,,,,,,,,,,,,,
2003,Mario Austin,Mississippi State,CHI,,,,,,,,,,,,,,,,,
2003,Travis Hansen,BYU,ATL,1,41,507,123,70,19,0.354,0.3,0.815,12.4,3,1.7,0.5,0.2,0.019,-6.2,-0.5
2003,Steve Blake,Maryland,WAS,13,870,20823,5662,1816,3446,0.401,0.383,0.779,23.9,6.5,2.1,4,29.1,0.067,-1.2,4.2
2003,Slavko Vraneš,,NYK,1,1,3,0,0,0,0,,,3,0,0,0,0,-0.371,-26.2,0
2003,Derrick Zimmerman,Mississippi State,GSW,1,2,32,4,4,7,0.667,,,16,2,2,3.5,0,0.004,-10.4,-0.1
2003,Willie Green,Detroit Mercy,SEA,12,731,14783,6059,1303,1018,0.425,0.346,0.765,20.2,8.3,1.8,1.4,12.9,0.042,-2.7,-2.7
2003,Zaza Pachulia,,ORL,16,1098,22240,7414,6315,1433,0.469,0,0.751,20.3,6.8,5.8,1.3,52.7,0.114,-1.5,2.9
2003,Keith Bogans,Kentucky,MIL,11,671,14527,4257,1817,866,0.394,0.353,0.716,21.6,6.3,2.7,1.3,20.4,0.068,-1.5,1.9
